"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","type","taxon_id","taxonRank","taxaSubGroup","kingdom","phylum","class","order","family","genus","scientificName","is_terrestrial","is_freshwater","is_brackish","is_marine","simple_scientificName"
"6481712180233a0021442b83","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05",23.37934,120.4309,1e-05,,"land","t0058203","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acutus",,"true",,,"Scenedesmus acutus"
"6481712280233a0021442ef7","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08",23.24,120.52,1e-05,,"land","t0073368","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum reticulatum",,"true",,,"Coelastrum reticulatum"
"645a83140d1f13005d3a7d5a","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","10",23.24738,119.66802,,,"sea","t0075419","species","Algae","Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","Plocamium telfairiae",,,,"true","Plocamium telfairiae"
"6607a77ef07164005c4e9c89","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04",24.830522,121.804607,,30,"land","t0005154","family","Algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","","","Rhodomelaceae",,,,,
"6481712c80233a0021444ef7","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","01",24.41159,120.86688,1e-05,,"land","t0075812","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus spinosus",,,,,"Scenedesmus spinosus"
"6481712c80233a0021444d43","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","11",24.54885,120.92448,1e-05,,"land","t0058848","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum morus",,"true",,,"Coelastrum morus"
"6481712c80233a0021444dbc","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","09",24.44684,120.90391,1e-05,,"land","t0075773","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acutiformis",,"true",,,"Scenedesmus acutiformis"
"6481712980233a00214445a8","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","10",24.68381,120.9169,1e-05,,"land","t0024873","genus","Algae","Plantae","Charophyta","Conjugatophyceae","Zygnematales","Zygnemataceae","","Spirogyra",,,,,
"6481712180233a0021442c95","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","03",24.29273,120.93349,1e-05,,"land","t0024873","genus","Algae","Plantae","Charophyta","Conjugatophyceae","Zygnematales","Zygnemataceae","","Spirogyra",,,,,
"645959e9a0a307002cfd3aee","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","10",23.25064,119.67442,,,"sea","t0074355","species","Algae","Plantae","Rhodophyta","Florideophyceae","Acrosymphytales","Schimmelmanniaceae","Hypnea","Hypnea pannosa",,,,"true","Hypnea pannosa"
"6481712e80233a00214454de","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2019","03",23.78668,121.46196,1e-05,,"land","t0073365","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum microporum","true","true",,,"Coelastrum microporum"
"6481712c80233a0021444f4f","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","01",24.45406,120.81514,1e-05,,"land","t0075794","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus longispina",,"true",,,"Scenedesmus longispina"
"6607a77ef07164005c4e9bb1","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04",24.841736,121.825681,,30,"land","t0000439","class","Algae","Plantae","Rhodophyta","","","","","Florideophyceae",,,,,
"6481712c80233a0021444d33","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","09",24.54885,120.92448,1e-05,,"land","t0075772","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",,,,,"Scenedesmus acuminatus"
"6481712980233a002144463b","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","10",24.64492,120.95456,1e-05,,"land","t0024400","genus","Algae","Plantae","Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","","Oedogonium",,,,,
"645b5fc30d1f1300703d2439","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2017","03",23.25232,119.60995,,,"sea","t0074355","species","Algae","Plantae","Rhodophyta","Florideophyceae","Acrosymphytales","Schimmelmanniaceae","Hypnea","Hypnea pannosa",,,,"true","Hypnea pannosa"
"6481712e80233a00214454da","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2019","03",23.78668,121.46196,1e-05,,"land","t0075143","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","Pediastrum simplex",,,,,"Pediastrum simplex"
"6481712480233a00214436b2","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","02",23.07,120.49,1e-05,,"land","t0073368","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum reticulatum",,"true",,,"Coelastrum reticulatum"
"6607a77df07164005c4e9ab0","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04",24.841736,121.825681,,30,"land","t0005038","family","Algae","Plantae","Chlorophyta","Trebouxiophyceae","Chlorellales","","","Chlorellaceae",,,,,
"6481712e80233a00214453f7","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","01",22.9651,121.1323,1e-05,,"land","t0073312","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Closteriaceae","Closterium","Closterium gracile",,,,,"Closterium gracile"
"6458d3d4a0a307002cfafddc","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2017","04",23.24738,119.66802,,,"sea","t0073765","species","Algae","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Dudresnaya","Dudresnaya japonica",,,,"true","Dudresnaya japonica"
"645aaa140d1f13005d3b2251","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","11",23.26983,119.51218,,,"sea","t0072931","species","Algae","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Bryopsidaceae","Bryopsis","Bryopsis plumosa",,,,"true","Bryopsis plumosa"
"655f6b97ffe55200171eba41","GBIF","Joseph F. Rock Herbarium (Univ. of Hawaiʻi at Mānoa)","PreservedSpecimen","1973","04",25.000929,121.91557,,14714,"land","t0023811","genus","Algae","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Solieriaceae","","Eucheuma",,,,,
"645a27db0d1f13002f1cfc30","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2017","04",23.26236,119.65705,,,"sea","t0073765","species","Algae","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Dudresnaya","Dudresnaya japonica",,,,"true","Dudresnaya japonica"
"6481712880233a002144412c","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","10",24.59638,120.99823,1e-05,,"land","t0058870","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","Cosmarium laeve",,"true",,,"Cosmarium laeve"
"645b4e810d1f1300703cdf76","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","06",23.26236,119.65705,,,"sea","t0074742","species","Algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Martensia","Martensia fragilis",,,,"true","Martensia fragilis"
"6481712780233a0021443e90","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","12",24.68381,120.9169,1e-05,,"land","t0073490","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","Cosmarium granatum",,"true",,,"Cosmarium granatum"
"6481712980233a00214445d3","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","07",24.66408,120.86699,1e-05,,"land","t0024400","genus","Algae","Plantae","Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","","Oedogonium",,,,,
"6481712f80233a00214457ed","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","04",23.67668,121.46344,1e-05,,"land","t0058204","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",,"true",,,"Scenedesmus dimorphus"
"6481712180233a0021442ae6","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05",23.45155,120.49891,1e-05,,"land","t0069578","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Tetraedron","Tetraedron pentaedricum",,,,,"Tetraedron pentaedricum"
"6481712380233a00214431c3","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","02",23.09,120.48,1e-05,,"land","t0058870","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","Cosmarium laeve",,"true",,,"Cosmarium laeve"
"6481712c80233a0021444fb2","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","04",24.52972,120.81597,1e-05,,"land","t0073304","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Closteriaceae","Closterium","Closterium acerosum",,,,,"Closterium acerosum"
"6481712d80233a0021445242","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","11",24.41159,120.86688,1e-05,,"land","t0058291","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Stauridium","Stauridium tetras",,"true",,,"Stauridium tetras"
"655f5161ffe55200171947ea","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","09",25.019118,121.998632,,49,"land","t0074355","species","Algae","Plantae","Rhodophyta","Florideophyceae","Acrosymphytales","Schimmelmanniaceae","Hypnea","Hypnea pannosa",,,,"true","Hypnea pannosa"
"6481712980233a002144462e","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","03",24.66308,121.07299,1e-05,,"land","t0003025","order","Algae","Plantae","Chlorophyta","Chlorophyceae","","","","Chlorococcales",,,,,
"6481712c80233a0021444d63","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","01",24.54885,120.92448,1e-05,,"land","t0073322","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Closteriaceae","Closterium","Closterium lunula",,"true",,,"Closterium lunula"
"6481712180233a0021442b3b","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05",23.43187,120.54756,1e-05,,"land","t0075964","species","Algae","Plantae","Charophyta","Conjugatophyceae","Zygnematales","Zygnemataceae","Spirogyra","Spirogyra spreeiana",,"true",,,"Spirogyra spreeiana"
"6481712280233a0021442e11","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2012","10",24.58549,120.88084,1e-05,,"land","t0073485","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","Cosmarium formosulum",,"true",,,"Cosmarium formosulum"
"6481712b80233a0021444a2d","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07",24.71396,121.82032,1e-05,,"land","t0075143","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","Pediastrum simplex",,,,,"Pediastrum simplex"
"6607a77ef07164005c4e9cb9","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04",24.835469,121.799973,,30,"land","t0000439","class","Algae","Plantae","Rhodophyta","","","","","Florideophyceae",,,,,
"655f49b0ffe55200171749c0","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","05",24.831178,121.822392,,100,"land","t0069732","species","Algae","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","Ulva lactuca",,,,"true","Ulva lactuca"
"6481712e80233a0021445497","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","01",22.9749,121.1682,1e-05,,"land","t0073521","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","Cosmarium subcrenatum",,"true",,,"Cosmarium subcrenatum"
"6481712280233a0021442fab","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08",23.09,120.48,1e-05,,"land","t0058870","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","Cosmarium laeve",,"true",,,"Cosmarium laeve"
"6481712e80233a002144538e","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","11",23.1259,121.1697,1e-05,,"land","t0073521","species","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","Cosmarium subcrenatum",,"true",,,"Cosmarium subcrenatum"
"6481712680233a0021443b11","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","11",23.51005,120.37475,1e-05,,"land","t0075138","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","Pediastrum biwae",,"true",,,"Pediastrum biwae"
"6481712480233a00214434a6","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08",23.24,120.52,1e-05,,"land","t0073368","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum reticulatum",,"true",,,"Coelastrum reticulatum"
"6481712b80233a0021444bdb","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","02",23.8432,120.8658,1e-05,,"land","t0024886","genus","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","","Staurastrum",,,,,
"6481711f80233a00214426a2","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2004","06",23.45155,120.49891,1e-05,,"land","t0075807","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus quadricauda",,,,,"Scenedesmus quadricauda"
"6481712f80233a00214456e8","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07",23.92396,121.59719,1e-05,,"land","t0058880","species","Algae","Plantae","Chlorophyta","Trebouxiophyceae","","","Crucigenia","Crucigenia apiculata",,"true",,,"Crucigenia apiculata"
"645993dfa0a307002cfe3609","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","07",23.28915,119.5024,,,"land","t0073091","species","Algae","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa chemnitzia",,,,"true","Caulerpa chemnitzia"
"6481712180233a0021442b35","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05",23.43187,120.54756,1e-05,,"land","t0073363","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum cambricum",,"true",,"true","Coelastrum cambricum"
"6481712180233a0021442c82","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","03",24.28834,120.93761,1e-05,,"land","t0024873","genus","Algae","Plantae","Charophyta","Conjugatophyceae","Zygnematales","Zygnemataceae","","Spirogyra",,,,,
"6481712e80233a0021445635","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","04",23.87966,121.54204,1e-05,,"land","t0075807","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus quadricauda",,,,,"Scenedesmus quadricauda"
"6481712e80233a0021445514","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2019","03",23.92396,121.59719,1e-05,,"land","t0075780","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus carinatus",,,,,"Scenedesmus carinatus"
"6481711f80233a00214426cf","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2004","08",23.40492,120.38889,1e-05,,"land","t0074323","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Chlorococcales","Oocystaceae","Hyaloraphidium","Hyaloraphidium contotum",,"true",,,"Hyaloraphidium contotum"
"645b5fc30d1f1300703d243b","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","10",23.25064,119.67442,,,"sea","t0058510","species","Algae","Plantae","Rhodophyta","Florideophyceae","Corallinales","Mastophoraceae","Mastophora","Mastophora rosea",,,,"true","Mastophora rosea"
"6481712f80233a002144579f","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","09",23.87966,121.54204,1e-05,,"land","t0058204","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",,"true",,,"Scenedesmus dimorphus"
"6481712280233a0021443035","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","02",23.07,120.51,1e-05,,"land","t0058204","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",,"true",,,"Scenedesmus dimorphus"
"6481712f80233a00214457b1","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","09",23.77253,121.47767,1e-05,,"land","t0075140","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","Pediastrum duplex",,,,,"Pediastrum duplex"
"645ab54f0d1f13005d3b552c","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","07",23.28915,119.5024,,,"land","t0058447","species","Algae","Plantae","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Tricleocarpa","Tricleocarpa fragilis",,,,"true","Tricleocarpa fragilis"
"6481712280233a0021442dc1","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2012","12",24.49402,120.79736,1e-05,,"land","t0058291","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Stauridium","Stauridium tetras",,"true",,,"Stauridium tetras"
"645a618b0d1f13005d39f404","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2017","03",23.26236,119.65705,,,"sea","t0075419","species","Algae","Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","Plocamium telfairiae",,,,"true","Plocamium telfairiae"
"645a7ab20d1f13005d3a5bd8","臺灣國家公園生物多樣性資料庫","109年度港口溪水質及生態資源調查計畫","Occurrence","2020","04",21.99624,120.80216,,,"land","t0075808","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus quadrispina",,,,,"Scenedesmus quadrispina"
"6481712180233a0021442ce6","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","06",24.32525,120.95747,1e-05,,"land","t0024873","genus","Algae","Plantae","Charophyta","Conjugatophyceae","Zygnematales","Zygnemataceae","","Spirogyra",,,,,
"6481712180233a0021442c38","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","03",24.36049,120.95728,1e-05,,"land","t0024400","genus","Algae","Plantae","Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","","Oedogonium",,,,,
"6481712e80233a0021445529","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2019","03",23.87966,121.54204,1e-05,,"land","t0075780","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus carinatus",,,,,"Scenedesmus carinatus"
"6607a77df07164005c4e9a82","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04",24.835469,121.799973,,30,"land","t0000439","class","Algae","Plantae","Rhodophyta","","","","","Florideophyceae",,,,,
"6481711f80233a00214426ff","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2004","12",23.31659,120.15,1e-05,,"land","t0074453","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Kirchneriella","Kirchneriella aperta",,,,,"Kirchneriella aperta"
"6607a77ef07164005c4e9cb9","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04",24.835469,121.799973,,30,"land","t0000439","class","Algae","Plantae","Rhodophyta","","","","","Florideophyceae",,,,,
"6481712180233a0021442cbe","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","03",24.27735,120.91009,1e-05,,"land","t0023518","genus","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Closteriaceae","","Closterium",,,,,
"6481712f80233a002144571a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07",23.87966,121.54204,1e-05,,"land","t0074983","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oedogonium","Oedogonium inconspicium",,"true",,,"Oedogonium inconspicium"
"6452394ed9db0801d6b8937c","台灣生物多樣性網絡 TBN","TBN-DP 臺灣維管束植物調查及物候觀察","Occurrence","2022","12",24.01064,120.93221,,30,"land","t0094769","genus","Algae","Plantae","Chlorophyta","Chlorophyceae","Chlorococcales","Oocystaceae","","Tetraceras",,,,,
"6481712f80233a0021445850","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","07",23.92396,121.59719,1e-05,,"land","t0075143","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","Pediastrum simplex",,,,,"Pediastrum simplex"
"6607a77ef07164005c4e9d7b","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04",24.830522,121.804607,,30,"land","t0000439","class","Algae","Plantae","Rhodophyta","","","","","Florideophyceae",,,,,
"6481712f80233a0021445850","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","07",23.92396,121.59719,1e-05,,"land","t0075143","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","Pediastrum simplex",,,,,"Pediastrum simplex"
"6481711f80233a002144268f","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2004","06",23.42339,120.40615,1e-05,,"land","t0074835","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Monoraphidium","Monoraphidium circinale",,"true",,,"Monoraphidium circinale"
"6481712080233a002144298a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2005","12",23.43131,120.46357,1e-05,,"land","t0075771","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus accuminatus",,"true",,,"Scenedesmus accuminatus"
"645a02d0a6de000056991696","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","07",23.26983,119.51218,,,"sea","t0074355","species","Algae","Plantae","Rhodophyta","Florideophyceae","Acrosymphytales","Schimmelmanniaceae","Hypnea","Hypnea pannosa",,,,"true","Hypnea pannosa"
"6481712180233a0021442c54","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2009","10",24.32082,120.96112,1e-05,,"land","t0023566","genus","Algae","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","","Cosmarium",,,,,
"6481712c80233a0021444f98","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","01",24.52972,120.81597,1e-05,,"land","t0075772","species","Algae","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",,,,,"Scenedesmus acuminatus"
"647f110e6baa2e003f8a26e8","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2014","01",24.964499,121.447738,1e-05,1000,"land","t0032463","species","Amphibians","Animalia","Chordata","Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates braueri","true","true",,,"Polypedates braueri"
"647f11b46baa2e003f8c1439","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2018","08",23.918746,120.884381,1e-05,1000,"land","t0031142","species","Amphibians","Animalia","Chordata","Amphibia","Anura","Ranidae","Nidirana","Nidirana adenopleura","true","true",,,"Nidirana adenopleura"
"647f114e6baa2e003f8ae662","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2019","03",24.986823,121.557057,1e-05,1000,"land","t0028758","species","Amphibians","Animalia","Chordata","Amphibia","Anura","Bufonidae","Duttaphrynus","Duttaphrynus melanostictus","true","true",,,"Duttaphrynus melanostictus"
"647f11106baa2e003f8a2ae3","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2010","09",24.964522,121.472488,1e-05,1000,"land","t0028758","species","Amphibians","Animalia","Chordata","Amphibia","Anura","Bufonidae","Duttaphrynus","Duttaphrynus melanostictus","true","true",,,"Duttaphrynus melanostictus"
"647f11236baa2e003f8a6719","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2016","05",22.221535,120.809323,1e-05,1000,"land","t0027982","species","Amphibians","Animalia","Chordata","Amphibia","Anura","Microhylidae","Microhyla","Microhyla fissipes","true","true",,,"Microhyla fissipes"
